"SP500.Volume","seasonal","trend","remainder"
3829730000,-249069480.266108,3876546743.70978,202252736.55633
3424290000,-42331069.1773962,3771633710.42847,-305012641.251074
3384516666.67,-42331069.1773962,3664007962.80067,-237160226.953276
3344743333.33,-42331069.1773962,3556382215.17288,-169307812.665479
3304970000,-42331069.1773962,3465449485.3577,-118148416.1803
3601600000,56484446.0082264,3374516755.54252,170598798.449256
3674390000,56484446.0082264,3296021330.95296,321884223.038809
4081840000,56484446.0082264,3217525906.36341,807829647.628362
3340650000,56484446.0082264,3140209919.33854,143955634.653237
3228103333.33,-23585793.2545224,3062893932.31366,188795194.270861
3115556666.67,-23585793.2545224,2998039406.28948,141103053.635046
3003010000,-23585793.2545224,2933184880.26529,93410912.9892302
3135350000,-23585793.2545224,2923198086.22469,235737707.029833
3384080000,28624120.8213325,2913211292.18409,442244586.994581
3706710000,28624120.8213325,2948183120.3474,729902758.831269
3795740000,28624120.8213325,2983154948.51071,783960930.667956
3739542500,28624120.8213325,3031850621.65092,679067757.527749
3683345000,111463822.522804,3080546294.79113,491334882.686069
3627147500,111463822.522804,3098168159.75394,417515517.723253
3570950000,111463822.522804,3115790024.71676,343696152.760437
3552010000,111463822.522804,3114231820.50301,326314356.974189
3699430000,77642538.9000186,3112673616.28926,509113844.810726
3476290000,77642538.9000186,3124193916.75348,274453544.346498
3447040000,77642538.9000186,3135714217.21771,233683243.88227
3417790000,77642538.9000186,3151650414.81307,188497046.286916
3388540000,18551908.2016217,3167586612.40842,202401479.389959
3949640000,18551908.2016217,3170148374.7594,760939717.038974
3726810000,18551908.2016217,3172710137.11039,535547954.68799
3999880000,18551908.2016217,3167643807.31226,813684284.486123
3836320000,25690537.4484744,3162577477.51412,648051985.037404
3687546666.67,25690537.4484744,3141701223.70138,520154905.520146
3538773333.33,25690537.4484744,3120824969.88864,392257825.992888
3.39e+09,25690537.4484744,3068627926.25637,295681536.295157
3618360000,105501076.812208,3016430882.6241,496428040.563693
3611570000,105501076.812208,2982744313.92416,523324609.263632
3614580000,105501076.812208,2949057745.22422,560021177.963572
2986150000,105501076.812208,2987777793.24708,-107128870.059288
2885466666.67,197982092.689043,3026497841.26994,-339013267.288982
2784783333.33,197982092.689043,3097327975.12088,-510526734.479921
2684100000,197982092.689043,3168158108.97182,-682040201.660861
3414370000,197982092.689043,3308483961.97628,-92096054.6653218
3385880000,360374479.870991,3448809814.98074,-423304294.851732
3759740000,360374479.870991,3565660322.87288,-166294802.743869
3838510000,360374479.870991,3682510830.76501,-204375310.636006
3816110000,360374479.870991,3754300245.35649,-298564725.22748
3793710000,568094099.609357,3826089659.94796,-600473759.557319
3771310000,568094099.609357,3846751035.78962,-643535135.398981
3748910000,568094099.609357,3867412411.63129,-686596511.240643
4240570000,568094099.609357,3851952814.06122,-179476913.670572
4274600000,660436430.02223,3836493216.49114,-222329646.513375
3419320000,660436430.02223,3801557731.94094,-1042674161.96317
3616563333.33,660436430.02223,3766622247.39074,-810495344.082966
3813806666.67,660436430.02223,3692145434.3812,-538775197.733426
4011050000,675882738.961629,3617668621.37166,-282501360.333284
3975280000,675882738.961629,3552933507.96049,-253536246.922118
3551850000,675882738.961629,3488198394.54932,-612231133.510951
3912320000,675882738.961629,3435884600.23255,-199447339.194175
3695610000,681622581.66407,3383570805.91577,-369583387.579841
3601883333.33,681622581.66407,3333987464.26197,-413726712.59604
3508156666.67,681622581.66407,3284404122.60817,-457870037.602239
3414430000,681622581.66407,3250335776.1831,-517528357.847173
3610690000,631820284.630979,3216267429.75804,-237397714.389015
3676890000,631820284.630979,3186405322.55849,-141335607.189466
3634710000,631820284.630979,3156543215.35894,-153653499.989917
3652260000,631820284.630979,3128084500.78829,-107644785.419265
3465200000,618049936.165365,3099625786.21764,-252475722.383
3278140000,618049936.165365,3077431059.9957,-417340996.161067
3091080000,618049936.165365,3055236333.77377,-582206269.939134
3274910000,618049936.165365,3049351284.96568,-392491221.131044
3073830000,544862450.987761,3043466236.15759,-514498687.145349
3459260000,544862450.987761,3063478686.69156,-149081137.679319
5175850000,544862450.987761,3083491137.22553,1547496411.78671
4505420000,544862450.987761,3094087412.45007,866470136.562171
3834990000,421156588.614107,3104683687.67461,309149723.711286
3164560000,421156588.614107,3093261423.85627,-349858012.470375
3796210000,421156588.614107,3081839160.03793,293214251.347965
3349090000,421156588.614107,3059675051.32127,-131741639.935374
3243270000,376730762.695764,3037510942.60461,-170971705.300371
2948380000,376730762.695764,3032990390.2959,-461341152.991666
3024976666.67,376730762.695764,3028469837.9872,-380223934.012961
3101573333.33,376730762.695764,3046611852.62345,-321769281.989216
3178170000,449342963.241645,3064753867.25971,-335926830.501353
2869260000,449342963.241645,3082403735.45062,-662486698.692263
2914210000,449342963.241645,3100053603.64153,-635186566.883173
3304440000,449342963.241645,3120382307.76821,-265285271.009856
3166607500,515907241.198309,3140711011.8949,-490010753.093204
3028775000,515907241.198309,3168737651.26811,-655869892.466423
2890942500,515907241.198309,3196764290.64133,-821729031.839641
2753110000,515907241.198309,3201650557.30396,-964447798.502271
3312160000,423505734.674369,3206536823.96659,-317882558.64096
4060610000,423505734.674369,3199862857.43584,437241407.889789
3350670000,423505734.674369,3193188890.90509,-266024625.579463
3515410000,423505734.674369,3206559701.43421,-114655436.108582
3305980000,409709036.314941,3219930511.96333,-323659548.278274
3096550000,409709036.314941,3210120887.91871,-523279924.233649
2887120000,409709036.314941,3200311263.87408,-722900300.189024
3252780000,409709036.314941,3206691160.84593,-363620197.16087
3453350000,403843085.507572,3213071057.81777,-163564143.325345
3393950000,403843085.507572,3254031269.48218,-263924354.98975
3206290000,403843085.507572,3294991481.14658,-492544566.654156
3690903333.33,403843085.507572,3342621494.65667,-55561246.8342376
4175516666.67,422493696.743664,3390251508.16675,362771461.759588
4660130000,422493696.743664,3399236313.28108,838399989.975255
3654700000,422493696.743664,3408221118.39541,-176014815.139077
4250310000,422493696.743664,3380652472.64189,447163830.614442
3890800000,482429146.475944,3353083826.88837,55287026.6356816
3569870000,482429146.475944,3313722205.02782,-226281351.503763
3373206666.67,482429146.475944,3274360583.16726,-383583062.973208
3176543333.33,482429146.475944,3227844997.76454,-533730810.910488
2979880000,566775962.846226,3181329412.36182,-768225375.208051
3565150000,566775962.846226,3113633614.01791,-115259576.864141
3598240000,566775962.846226,3045937815.674,-14473778.5202298
3908580000,566775962.846226,3021580986.98242,320223050.171355
3198620000,587691281.754545,2997224158.29083,-386295440.045379
3096146666.67,587691281.754545,2986581781.15077,-478126396.235317
2993673333.33,587691281.754545,2975939404.01071,-569957352.435256
2891200000,587691281.754545,2949654012.54304,-646145294.297585
3745070000,516527009.308863,2923368621.07537,305174369.615768
3530320000,516527009.308863,2910019570.79168,103773419.899457
3366950000,516527009.308863,2896670520.50799,-46247529.8168545
3603910000,516527009.308863,2877530300.98095,209852689.710189
3423353333.33,662536386.185508,2858390081.4539,-97573134.3094125
3242796666.67,662536386.185508,2831017822.37423,-250757541.889742
3062240000,662536386.185508,2803645563.29456,-403941949.480072
3309580000,662536386.185508,2788687211.85305,-141643598.038559
3554700000,638996737.37264,2773728860.41154,141974402.215823
3457400000,638996737.37264,2798792541.47426,19610721.1531043
3086470000,638996737.37264,2823856222.53697,-376382959.909615
3027846666.67,638996737.37264,2885379720.92625,-496529791.628892
2969223333.33,451828658.725166,2946903219.31553,-429508544.710696
2910600000,451828658.725166,2994291619.9089,-535520278.63407
3457790000,451828658.725166,3041680020.50228,-35718679.2274437
3657440000,451828658.725166,3085426543.92254,120184797.35229
3513130000,459578035.382206,3129173067.34281,-75621102.7250147
3440710000,459578035.382206,3169293130.32402,-188161165.706229
3385500000,459578035.382206,3209413193.30524,-283491228.687444
3330290000,459578035.382206,3221017360.01627,-350305395.398479
3275080000,467881233.91445,3232621526.72731,-425422760.641759
3513560000,467881233.91445,3245787074.11832,-200108308.032766
4361020000,467881233.91445,3258952621.50932,634186144.576228
3945510000,467881233.91445,3281756225.79201,195872540.293541
2758080000,401752286.301643,3304559830.07469,-948232116.376338
2932910000,401752286.301643,3317746201.15836,-786588487.460001
3107740000,401752286.301643,3330932572.24202,-624944858.543664
3282570000,401752286.301643,3363788769.1665,-482971055.468143
3457400000,298521415.78603,3396644966.09098,-237766381.877008
3587140000,298521415.78603,3462473445.36601,-173854861.152037
3498620000,298521415.78603,3528301924.64103,-328203340.427065
4099600000,298521415.78603,3567031662.2646,234046921.949374
4050423333.33,173109727.102138,3605761399.88816,271552206.339705
4001246666.67,173109727.102138,3623575163.46169,204561776.106174
3952070000,173109727.102138,3641388927.03522,137571345.862643
3653840000,173109727.102138,3624196959.4797,-143466686.581841
3632350000,257110738.042483,3607004991.92419,-231765729.96667
3547380000,257110738.042483,3565336788.79437,-275067526.836853
3371990000,257110738.042483,3523668585.66455,-408789323.707035
3240903333.33,257110738.042483,3499010678.33807,-515218083.050557
3109816666.67,223522939.937468,3474352771.0116,-588059044.279063
2978730000,223522939.937468,3442969799.89232,-687762739.829787
3435710000,223522939.937468,3411586828.77304,-199399768.710512
3202550000,223522939.937468,3378565005.33328,-399537945.270751
3378620000,45994428.1113629,3345543181.89352,-12917610.0048857
2939400000,45994428.1113629,3326669384.06708,-433263812.178443
3005293333.33,45994428.1113629,3307795586.24064,-348496681.022001
3071186666.67,45994428.1113629,3285167679.76106,-259975441.202423
3137080000,33094865.3434188,3262539773.28148,-158554638.6249
3120980000,33094865.3434188,3262163815.60015,-174278680.943573
3545060000,33094865.3434188,3261787857.91883,250177276.737755
4858850000,33094865.3434188,3434846937.1129,1390908197.54368
5797280000,20171659.1822543,3607906016.30698,2169202324.51077
5442740000,20171659.1822543,3687302596.58461,1735265744.23313
5088200000,20171659.1822543,3766699176.86225,1301329163.95549
4733660000,20171659.1822544,3869455868.99336,844032471.824384
3761170000,11527368.6939452,3972212561.12447,-222569929.818418
3558340000,11527368.6939452,3936336891.02188,-389524259.715829
3364540000,11527368.6939452,3900461220.9193,-547448589.613241
4977190000,11527368.6939452,3847672058.0644,1117990573.24166
4353023333.33,-39284042.510949,3794882895.2095,597424480.631451
3728856666.67,-39284042.510949,3693852796.45959,74287912.7213554
3104690000,-39284042.510949,3592822697.70969,-448848655.19874
3317130000,-39284042.510949,3530413465.46015,-173999422.949202
1966050000,-106352805.497832,3468004233.21061,-1395601427.71278
2300095000,-106352805.497832,3439019764.93723,-1032571959.4394
2634140000,-106352805.497832,3410035296.66386,-669542491.166023
2927623333.33,-106352805.497832,3416520148.88384,-382544010.056011
3221106666.67,-104434299.07654,3423005001.10383,-97464035.3572912
3514590000,-104434299.07654,3431786592.4666,187237706.609936
3155360000,-104434299.07654,3440568183.82938,-180773884.752837
3011010000,-104434299.07654,3415289524.4216,-299845225.345057
3446340000,-70674670.4823498,3390010865.01382,127003805.468534
3039070000,-70674670.4823498,3341474826.16857,-231730155.68622
2900446666.67,-70674670.4823498,3292938787.32332,-321817450.170973
2761823333.33,-70674670.4823498,3268176488.83443,-435678485.022082
2623200000,-30275021.5261219,3243414190.34554,-589939168.819419
3081710000,-30275021.5261219,3229015294.32671,-117030272.800587
3153440000,-30275021.5261219,3214616398.30788,-30901376.7817554
3452370000,-30275021.5261219,3224399920.4846,258245101.041517
3302580000,-41111834.6638271,3234183442.66133,109508392.002495
3128096666.67,-41111834.6638271,3251978937.88271,-82770436.5488853
2953613333.33,-41111834.6638271,3269774433.10409,-275049265.110266
2779130000,-41111834.6638271,3235203270.57255,-414961435.908718
3096180000,-53161453.3704318,3200632108.041,-51290654.6705647
3336120000,-53161453.3704318,3143323485.34298,245957968.027451
3322500000,-53161453.3704318,3086014862.64497,289646590.725467
2762770000,-53161453.3704318,3071035926.69358,-255104473.323152
2788686666.67,97254154.8391986,3056056990.7422,-364624478.9114
2814603333.33,97254154.8391986,3032213187.19003,-314864008.69923
2840520000,97254154.8391986,3008369383.63786,-265103538.47706
3320530000,97254154.8391986,2987049730.18805,236226114.972752
3847390000,183625354.869625,2965730076.73824,698034568.392138
3775170000,183625354.869625,2963375916.32718,628168728.803195
3136630000,183625354.869625,2961021755.91612,-8017110.78574657
2934186666.67,183625354.869625,2953186892.52972,-202625580.729343
2731743333.33,171064556.873445,2945352029.14332,-384673252.68676
2529300000,171064556.873445,2937816299.6934,-579580856.566846
3141210000,171064556.873445,2930280570.24349,39864872.8830676
3010230000,171064556.873445,2955859680.0798,-116694236.953249
3271660000,193482621.95897,2981438789.91612,96738588.124908
2957670000,193482621.95897,3045825148.86244,-281637770.821406
2901500000,193482621.95897,3110211507.80875,-402194129.767721
2845330000,193482621.95897,3171024003.39661,-519176625.355584
2789160000,332861674.301916,3231836498.98448,-775538173.286392
3035560000,332861674.301916,3259980798.52063,-557282472.822548
2871430000,332861674.301916,3288125098.05679,-749556772.358704
3426690000,332861674.301916,3288146804.4913,-194318478.793221
3211450000,450399996.168496,3288168510.92582,-527118507.094318
3109143333.33,450399996.168496,3231688130.2468,-572944793.085291
3006836666.67,450399996.168496,3175207749.56777,-618771079.066264
2904530000,450399996.168496,3092469570.44349,-638339566.611985
2994090000,367439390.247712,3009731391.31921,-383080781.566921
2932180000,367439390.247712,2953661291.07101,-388920681.318724
2537460000,367439390.247712,2897591190.82281,-727570581.070526
2582670000,367439390.247712,2891764656.36675,-676534046.614463
2532003333.33,288696454.904343,2885938121.91069,-642631243.485031
2481336666.67,288696454.904343,2910602867.4916,-717962655.725947
2430670000,288696454.904343,2935267613.07252,-793294067.976862
3219190000,288696454.904343,2998162417.1345,-67668872.0388417
2784010000,313552286.887829,3061057221.19648,-590599508.084307
2527550000,313552286.887829,3144821698.95447,-930823985.842301
2734300000,313552286.887829,3228586176.71247,-807838463.600295
2983627500,313552286.887829,3284174319.26534,-614099106.153168
3232955000,291786778.705398,3339762461.81821,-398594240.523611
3482282500,291786778.705398,3368149997.80003,-177654276.50543
3731610000,291786778.705398,3396537533.78185,43285687.5127501
3312150000,291786778.705398,3414070150.00993,-393706928.715324
2957110000,309978938.652042,3431602766.238,-784471704.890043
3123880000,309978938.652042,3416593979.47917,-602692918.131208
3116846666.67,309978938.652042,3401585192.72033,-594717464.702373
3109813333.33,309978938.652042,3364572888.96639,-564738494.288435
3102780000,470777478.290735,3327560585.21246,-695558063.503191
3691800000,470777478.290735,3301414650.90301,-80392129.1937494
3135460000,470777478.290735,3275268716.59357,-610586194.884308
3106290000,470777478.290735,3250817743.9715,-615305222.262239
2736500000,481217395.110596,3226366771.34944,-971084166.460032
2850933333.33,481217395.110596,3223180223.678,-853464285.4586
2965366666.67,481217395.110596,3219993676.00657,-735844404.447166
3079800000,481217395.110596,3279372934.71803,-680790329.828627
2774240000,425085385.797441,3338752193.42949,-989597579.226933
3989760000,425085385.797441,3346531030.55039,218143583.652173
3740130000,425085385.797441,3354309867.67128,-39265253.4687209
5074030000,425085385.797441,3375254811.26457,1273689802.93799
4425003333.33,305939271.988561,3396199754.85786,722864306.483579
3775976666.67,305939271.988561,3347333150.61439,122704244.067054
3126950000,305939271.988561,3298466546.37091,-477455818.359472
3268930000,305939271.988561,3247055250.01345,-284064522.002013
3148730000,222343696.67627,3195643953.65599,-269257650.332263
2813930000,222343696.67627,3155300073.72367,-563713770.399938
2951700000,222343696.67627,3114956193.79134,-385599890.467613
3070676666.67,222343696.67627,3087864830.26646,-239531860.272726
3189653333.33,203843948.029851,3060773466.74157,-74964081.441421
3308630000,203843948.029851,3032410810.05865,72375241.9114962
3238690000,203843948.029851,3004048153.37574,30797898.5944133
3148600000,203843948.029851,2994286281.49574,-49530229.5255899
3279650000,205973455.500787,2984524409.61574,89152134.8834705
2880270000,205973455.500787,3012315678.60704,-338019134.10783
2813010000,205973455.500787,3040106947.59834,-433070403.099131
2745750000,205973455.500787,3081605985.36323,-541829440.864019
2678490000,282176603.001214,3123105023.12812,-726791626.129335
3569230000,282176603.001214,3133681495.22874,153371901.770045
3577840000,282176603.001214,3144257967.32936,151405429.669425
3362300000,282176603.001214,3151475060.32211,-71351663.323329
2944670000,294840858.033782,3158692153.31487,-508863011.348651
2823306666.67,294840858.033782,3152954992.82302,-624489184.186804
2701943333.33,294840858.033782,3147217832.33117,-740115357.034957
2580580000,294840858.033782,3133749894.78959,-848010752.823374
3327740000,262023205.030398,3120281957.24801,-54565162.2784081
3486180000,262023205.030398,3133079841.24225,91076953.7273517
3453590000,262023205.030398,3145877725.23649,45689069.7331114
3664890000,262023205.030398,3184369966.87649,218496828.093116
3460830000,349009438.514988,3222862208.51648,-111041647.031469
3256770000,349009438.514988,3241062371.52681,-333301810.041802
3052710000,349009438.514988,3259262534.53715,-555561973.052136
3850840000,349009438.514988,3249564095.55035,252266465.93466
3713380000,613013558.479797,3239865656.56356,-139499215.043352
3671700000,613013558.479797,3237142446.38343,-178456004.863225
3175720000,613013558.479797,3234419236.2033,-671712794.683098
3211246666.67,613013558.479797,3228689459.86226,-630456351.672051
3246773333.33,597519074.291979,3222959683.52121,-573705424.483188
3282300000,597519074.291979,3215037117.03894,-530256191.330922
3358460000,597519074.291979,3207114550.55668,-446173624.848656
3523040000,597519074.291979,3223648748.06541,-298127822.357391
3826530000,365068372.374673,3240182945.57415,221278682.051181
3686290000,365068372.374673,3277622694.88565,43598932.7396736
3522483333.33,365068372.374673,3315062444.19716,-157647483.241833
3358676666.67,365068372.374673,3358349269.91793,-364740975.6226
3194870000,186733925.288604,3401636095.63869,-393500020.927298
3516680000,186733925.288604,3426945959.62819,-96999884.9167976
3322100000,186733925.288604,3452255823.61769,-316889748.906297
4143200000,186733925.288604,3467404668.15014,489061406.561257
3837170000,105437208.395655,3482553512.68258,249179278.921761
3402800000,105437208.395655,3483151769.40946,-185788977.80511
2968430000,105437208.395655,3483750026.13633,-620757234.531981
2534060000,105437208.395655,3462860971.49265,-1034238179.88831
3221030000,104269586.46436,3441971916.84898,-325211503.313339
3327480000,104269586.46436,3432508028.93107,-209297615.395424
3139060000,104269586.46436,3423044141.01315,-388253727.47751
3254820000,104269586.46436,3434222085.89492,-283671672.359278
3226053333.33,136336509.361007,3445400030.77669,-355683206.807694
3197286666.67,136336509.361007,3450685972.22947,-389735814.920475
3168520000,136336509.361007,3455971913.68225,-423788423.043256
3224450000,136336509.361007,3482703606.18538,-394590115.546386
3109140000,152933063.192137,3509435298.68851,-553228361.880645
3256630000,152933063.192137,3545431651.82694,-441734715.019078
3055140000,152933063.192137,3581428004.96537,-679221068.15751
3036273333.33,152933063.192137,3587140187.90582,-703799917.767956
3017406666.67,35813724.7025227,3592852370.84626,-611259428.878788
2998540000,35813724.7025228,3574471982.20501,-611745706.907536
3427120000,35813724.7025228,3556091593.56376,-164785318.266284
2613590000,35813724.7025228,3488156568.75585,-910380293.458371
2105945000,-142870230.56964,3420221543.94794,-1171406313.3783
1598300000,-142870230.56964,3382062311.21262,-1640892080.64298
2097343333.33,-142870230.56964,3343903078.47731,-1103689514.57767
2596386666.67,-142870230.56964,3345697555.0504,-606440657.810757
3095430000,-243506717.325725,3347492031.62349,-8555314.29776239
3475680000,-243506717.325725,3345906377.61643,373280339.709296
3610540000,-243506717.325725,3344320723.60937,509725993.716355
3336880000,-243506717.325725,3344181959.20792,236204758.117803
3150030000,-223130558.106433,3344043194.80647,29117363.2999582
3143186666.67,-223130558.106433,3322738083.24998,43579141.5264568
3136343333.33,-223130558.106433,3301432971.69348,58040919.7429547
3129500000,-223130558.106433,3250701532.05028,101929026.056155
3117150000,-150736875.273673,3199970092.40708,67916782.8665957
3472240000,-150736875.273673,3156745803.53785,466231071.735826
3306640000,-150736875.273673,3113521514.66862,343855360.605056
3061070000,-150736875.273673,3089158759.72748,122648115.546192
3110676666.67,-67819017.0201257,3064796004.78634,113699678.903781
3160283333.33,-67819017.0201257,3050345452.20121,177756898.148918
3209890000,-67819017.0201257,3035894899.61607,241814117.404055
3270030000,-67819017.0201257,3062855760.83988,274993256.180245
4327770000,-29970107.1693812,3089816622.06369,1267923485.10569
3497210000,-29970107.1693812,3251148129.37118,276031977.798205
5097700000,-29970107.1693812,3412479636.67866,1715190470.49072
4348980000,-29970107.1693812,3499734754.99392,879215352.17546
3600260000,-42055252.7383543,3586989873.30918,55325379.4291725
2851540000,-42055252.7383543,3665059423.49297,-771464170.754615
1307630000,-42055252.7383543,3743128973.67676,-2393443720.9384
1644950000,-42055252.7383543,3738645888.6071,-2051640635.86874
1982270000,-55664272.4037361,3734162803.53743,-1696228531.1337
2052920000,-55664272.4037361,3698018258.50545,-1589433986.10171
2133233333.33,-55664272.4037361,3661873713.47346,-1472976107.73973
2213546666.67,-55664272.4037361,3602568584.62401,-1333357645.55027
2293860000,-14630947.8610388,3543263455.77455,-1234772507.91352
2312840000,-14630947.8610388,3474938081.31372,-1147467133.45268
2696720000,-14630947.8610388,3406612706.85288,-695261758.991846
3080600000,-14630947.8610388,3358286421.75246,-263055473.891424
2774270000,25609153.6048737,3309960136.65204,-561299290.256914
2947796666.67,-249069480.266108,3298762415.00841,-101896268.072298
3121323333.33,-42331069.1773962,3287564693.36477,-123910290.857375
3294850000,-42331069.1773962,3302890823.62669,34290245.5507054
3511750000,-42331069.1773962,3318216953.88861,235864115.288785
3652140000,-42331069.1773962,3337847775.98962,356623293.187773
3581150000,56484446.0082264,3357478598.09063,167186955.901139
3335710000,56484446.0082264,3336372638.7131,-57147084.7213244
3420923333.33,56484446.0082264,3315266679.33556,49172207.9862123
3506136666.67,56484446.0082264,3257515208.83901,192137011.82276
3591350000,-23585793.2545224,3199763738.34247,415172054.912056
3353270000,-23585793.2545224,3150389353.04225,226466440.212276
3777800000,-23585793.2545224,3101014967.74203,700370825.512494
3491310000,-23585793.2545224,3081103261.30184,433792531.952682
3626120000,28624120.8213325,3061191554.86165,536304324.317014
3665207500,28624120.8213325,3087473901.09115,549109478.087516
3704295000,28624120.8213325,3113756247.32065,561914631.858018
3743382500,28624120.8213325,3196073137.1875,518685241.991172
3782470000,111463822.522804,3278390027.05434,392616150.422855
3374170000,111463822.522804,3375773164.79277,-113066987.315576
3972250000,111463822.522804,3473156302.5312,387629874.945993
4618450000,111463822.522804,3505529200.81238,1001456976.66482
4427366666.67,77642538.9000186,3537902099.09355,811822028.676432
4236283333.33,77642538.9000186,3545490379.70179,613150414.728189
4045200000,77642538.9000186,3553078660.31004,414478800.789945
3437830000,77642538.9000186,3552754072.47283,-192566611.372848
3964020000,18551908.2016217,3552429484.63562,393038607.162756
3547510000,18551908.2016217,3553645509.53772,-24687417.7393441
4059690000,18551908.2016217,3554861534.43982,486276557.358556
4281806666.67,18551908.2016217,3562024482.90408,701230275.564295
4503923333.33,25690537.4484744,3569187431.36834,909045364.513183
4726040000,25690537.4484744,3560212417.82034,1140137044.73119
4068410000,25690537.4484744,3551237404.27233,491482058.279195
3984290000,25690537.4484744,3504201629.97111,454397832.580415
3825410000,105501076.812208,3457165855.66989,262743067.517901
3775990000,105501076.812208,3399521693.12512,270967230.062672
3621380000,105501076.812208,3341877530.58035,174001392.607443
3466770000,105501076.812208,3303463470.50741,57805452.6803856
3312160000,197982092.689043,3265049410.43446,-150871503.123507
3699380000,197982092.689043,3252273528.23149,249124379.079463
3326380000,197982092.689043,3239497646.02852,-111099738.717566
3289510000,197982092.689043,3259979860.76444,-168451953.453481
3114750000,360374479.870991,3280462075.50035,-526086555.371343
3191340000,360374479.870991,3315454861.09174,-484489340.962733
3267930000,360374479.870991,3350447646.68313,-442892126.554122
3344520000,360374479.870991,3394997899.11382,-410852378.984807
3421110000,568094099.609357,3439548151.5445,-586532251.153857
3661570000,568094099.609357,3493282710.54579,-399806810.155143
3404980000,568094099.609357,3547017269.54707,-710131369.15643
3403880000,568094099.609357,3564906153.53738,-729120253.146732
3607430000,660436430.02223,3582795037.52768,-635801467.549908
3810980000,660436430.02223,3567386435.4705,-416842865.492729
4014530000,660436430.02223,3551977833.41332,-197884263.43555
3515560000,660436430.02223,3520286247.68382,-665162677.70605
3716730000,675882738.961629,3488594661.95432,-447747400.915949
3547460000,675882738.961629,3441110989.50197,-569533728.463595
3917450000,675882738.961629,3393627317.04961,-152060056.011242
3754373333.33,675882738.961629,3342649281.36905,-264158687.000677
3591296666.67,681622581.66407,3291671245.68848,-381997160.682554
3428220000,681622581.66407,3238841869.98419,-492244451.648255
3765770000,681622581.66407,3186012494.27989,-101865075.943956
3392990000,681622581.66407,3134203161.49857,-422835743.162637
3360450000,631820284.630979,3082393828.71725,-353764113.348227
3564740000,631820284.630979,3055865474.29406,-122945758.925042
3383610000,631820284.630979,3029337119.87088,-277547404.501858
3202480000,631820284.630979,3018633938.31613,-447974222.947111
3021350000,618049936.165365,3007930756.76139,-604630692.92675
3392400000,618049936.165365,2991636517.30063,-217286453.465999
3270860000,618049936.165365,2975342277.83988,-322532214.005248
3670990000,618049936.165365,2946538192.45384,106401871.380791
3285460000,544862450.987761,2917734107.0678,-177136558.055565
3143803333.33,544862450.987761,2889199381.82377,-290258499.481529
3002146666.67,544862450.987761,2860664656.57973,-403380440.897492
2860490000,544862450.987761,2833439415.063,-517811866.050762
2930190000,421156588.614107,2806214173.54627,-297180762.160379
3289210000,421156588.614107,2863145816.57785,4907594.80804586
3327540000,421156588.614107,2920077459.60942,-13694048.2235289
5270710000,421156588.614107,2997740679.48773,1851812731.89817
4650140000,376730762.695764,3075403899.36603,1198005337.93821
4029570000,376730762.695764,3159304647.94065,493534589.363584
3.409e+09,376730762.695764,3243205396.51528,-210936159.21104
3200560000,376730762.695764,3282761170.35905,-458931933.054818
3480850000,449342963.241645,3322316944.20283,-290809907.444476
3733430000,449342963.241645,3319168526.32,-35081489.5616488
2955520000,449342963.241645,3316020108.43718,-809843071.678822
3061780000,449342963.241645,3312938279.08754,-700501242.329185
3168040000,515907241.198309,3309856449.7379,-657723690.936211
3274300000,515907241.198309,3319866109.84536,-561473351.043669
3336190000,515907241.198309,3329875769.95282,-509593011.151127
3131660000,515907241.198309,3369846923.4942,-754094164.692514
3055600000,423505734.674369,3409818077.03559,-777723811.709961
3583750000,423505734.674369,3448643735.86033,-288399470.534701
3656346666.67,423505734.674369,3487469394.68507,-254628462.689441
3728943333.33,423505734.674369,3514622947.82656,-209185349.170929
3801540000,409709036.314941,3541776500.96805,-149945537.282989
3721450000,409709036.314941,3518743173.65805,-207002209.972989
3308650000,409709036.314941,3495709846.34805,-596768882.662989
3758780000,409709036.314941,3414998249.42143,-65927285.7363753
3743460000,403843085.507572,3334286652.49482,5330261.99760771
3532820000,403843085.507572,3235590876.01902,-106613961.526596
3322180000,403843085.507572,3136895099.54323,-218558185.050799
3111540000,403843085.507572,3047855219.80902,-340158305.31659
3736440000,422493696.743664,2958815340.07481,355130963.181527
3155080000,422493696.743664,2886187459.40121,-153601156.144872
3341430000,422493696.743664,2813559578.72761,105376724.528728
3166697500,422493696.743664,2800486102.0346,-56282298.7782607
2991965000,482429146.475944,2787412625.34159,-277876771.81753
2817232500,482429146.475944,2802268358.27057,-467465004.746511
2642500000,482429146.475944,2817124091.19955,-657053237.675492
3215440000,482429146.475944,2864987067.93275,-131976214.408697
3085720000,566775962.846226,2912850044.66596,-393906007.512185
3191830000,566775962.846226,2984114894.72021,-359060857.566433
3213020000,566775962.846226,3055379744.77445,-409135707.62068
3486906666.67,566775962.846226,3101183296.42019,-181052592.596416
3760793333.33,587691281.754545,3146986848.06593,26115203.5095296
4034680000,587691281.754545,3120788809.65209,326199908.593362
3647820000,587691281.754545,3094590771.23826,-34462052.992806
3779230000,587691281.754545,3015992937.90166,175545780.343799
3416740000,516527009.308863,2937395104.56505,-37182113.8739138
3159560000,516527009.308863,2855669891.36708,-212636900.675941
3017616666.67,516527009.308863,2773944678.16911,-272855020.80797
2875673333.33,516527009.308863,2713358055.11309,-354211731.09195
2733730000,662536386.185508,2652771432.05707,-581577818.242575
