,Open,High,Low,Close,Volume,Adj Close
1951-01-02,20.77,20.77,20.77,20.77,3030000.0,20.77
1951-01-03,20.690001,20.690001,20.690001,20.690001,3370000.0,20.690001
1951-01-04,20.870001,20.870001,20.870001,20.870001,3390000.0,20.870001
1951-01-05,20.870001,20.870001,20.870001,20.870001,3390000.0,20.870001
1951-01-06,20.913334,20.913334,20.913334,20.913334,3186666.66667,20.913334
1951-01-07,20.956667,20.956667,20.956667,20.956667,2983333.33333,20.956667
1951-01-08,21.0,21.0,21.0,21.0,2780000.0,21.0
1951-01-09,21.120001,21.120001,21.120001,21.120001,3800000.0,21.120001
1951-01-10,20.85,20.85,20.85,20.85,3270000.0,20.85
1951-01-11,21.190001,21.190001,21.190001,21.190001,3490000.0,21.190001
1951-01-12,21.110001,21.110001,21.110001,21.110001,2950000.0,21.110001
1951-01-13,21.1733336667,21.1733336667,21.1733336667,21.1733336667,2910000.0,21.1733336667
1951-01-14,21.2366663333,21.2366663333,21.2366663333,21.2366663333,2870000.0,21.2366663333
1951-01-15,21.299999,21.299999,21.299999,21.299999,2830000.0,21.299999
1951-01-16,21.459999,21.459999,21.459999,21.459999,3740000.0,21.459999
1951-01-17,21.549999,21.549999,21.549999,21.549999,3880000.0,21.549999
1951-01-18,21.4,21.4,21.4,21.4,3490000.0,21.4
1951-01-19,21.360001,21.360001,21.360001,21.360001,3170000.0,21.360001
1951-01-20,21.3000006667,21.3000006667,21.3000006667,21.3000006667,2970000.0,21.3000006667
1951-01-21,21.2400003333,21.2400003333,21.2400003333,21.2400003333,2770000.0,21.2400003333
1951-01-22,21.18,21.18,21.18,21.18,2570000.0,21.18
1951-01-23,21.26,21.26,21.26,21.26,2080000.0,21.26
1951-01-24,21.16,21.16,21.16,21.16,1990000.0,21.16
1951-01-25,21.030001,21.030001,21.030001,21.030001,2520000.0,21.030001
1951-01-26,21.26,21.26,21.26,21.26,2230000.0,21.26
1951-01-27,21.3966666667,21.3966666667,21.3966666667,21.3966666667,2363333.33333,21.3966666667
1951-01-28,21.5333333333,21.5333333333,21.5333333333,21.5333333333,2496666.66667,21.5333333333
1951-01-29,21.67,21.67,21.67,21.67,2630000.0,21.67
1951-01-30,21.74,21.74,21.74,21.74,2480000.0,21.74
1951-01-31,21.66,21.66,21.66,21.66,2340000.0,21.66
1951-02-01,21.77,21.77,21.77,21.77,2380000.0,21.77
1951-02-02,21.959999,21.959999,21.959999,21.959999,3030000.0,21.959999
1951-02-03,22.0399996667,22.0399996667,22.0399996667,22.0399996667,2913333.33333,22.0399996667
1951-02-04,22.1200003333,22.1200003333,22.1200003333,22.1200003333,2796666.66667,22.1200003333
1951-02-05,22.200001,22.200001,22.200001,22.200001,2680000.0,22.200001
1951-02-06,22.120001,22.120001,22.120001,22.120001,2370000.0,22.120001
1951-02-07,21.99,21.99,21.99,21.99,2020000.0,21.99
1951-02-08,22.09,22.09,22.09,22.09,2120000.0,22.09
1951-02-09,22.17,22.17,22.17,22.17,2550000.0,22.17
1951-02-10,22.1725,22.1725,22.1725,22.1725,2512500.0,22.1725
1951-02-11,22.175,22.175,22.175,22.175,2475000.0,22.175
1951-02-12,22.1775,22.1775,22.1775,22.1775,2437500.0,22.1775
1951-02-13,22.18,22.18,22.18,22.18,2400000.0,22.18
1951-02-14,22.120001,22.120001,22.120001,22.120001,2050000.0,22.120001
1951-02-15,22.0,22.0,22.0,22.0,1700000.0,22.0
1951-02-16,22.129999,22.129999,22.129999,22.129999,1860000.0,22.129999
1951-02-17,22.0299993333,22.0299993333,22.0299993333,22.0299993333,1876666.66667,22.0299993333
1951-02-18,21.9299996667,21.9299996667,21.9299996667,21.9299996667,1893333.33333,21.9299996667
1951-02-19,21.83,21.83,21.83,21.83,1910000.0,21.83
1951-02-20,21.790001,21.790001,21.790001,21.790001,2010000.0,21.790001
1951-02-21,21.860001,21.860001,21.860001,21.860001,1670000.0,21.860001
1951-02-22,21.8900005,21.8900005,21.8900005,21.8900005,1605000.0,21.8900005
1951-02-23,21.92,21.92,21.92,21.92,1540000.0,21.92
1951-02-24,21.9233333333,21.9233333333,21.9233333333,21.9233333333,1576666.66667,21.9233333333
1951-02-25,21.9266666667,21.9266666667,21.9266666667,21.9266666667,1613333.33333,21.9266666667
1951-02-26,21.93,21.93,21.93,21.93,1650000.0,21.93
1951-02-27,21.76,21.76,21.76,21.76,1680000.0,21.76
1951-02-28,21.799999,21.799999,21.799999,21.799999,1640000.0,21.799999
1951-03-01,21.85,21.85,21.85,21.85,1610000.0,21.85
1951-03-02,21.93,21.93,21.93,21.93,1570000.0,21.93
1951-03-03,21.8833336667,21.8833336667,21.8833336667,21.8833336667,1610000.0,21.8833336667
1951-03-04,21.8366673333,21.8366673333,21.8366673333,21.8366673333,1650000.0,21.8366673333
1951-03-05,21.790001,21.790001,21.790001,21.790001,1690000.0,21.790001
1951-03-06,21.790001,21.790001,21.790001,21.790001,1490000.0,21.790001
1951-03-07,21.860001,21.860001,21.860001,21.860001,1770000.0,21.860001
1951-03-08,21.950001,21.950001,21.950001,21.950001,1440000.0,21.950001
1951-03-09,21.950001,21.950001,21.950001,21.950001,1610000.0,21.950001
1951-03-10,21.8666676667,21.8666676667,21.8666676667,21.8666676667,1620000.0,21.8666676667
1951-03-11,21.7833343333,21.7833343333,21.7833343333,21.7833343333,1630000.0,21.7833343333
1951-03-12,21.700001,21.700001,21.700001,21.700001,1640000.0,21.700001
1951-03-13,21.41,21.41,21.41,21.41,2330000.0,21.41
1951-03-14,21.25,21.25,21.25,21.25,2110000.0,21.25
1951-03-15,21.290001,21.290001,21.290001,21.290001,2070000.0,21.290001
1951-03-16,21.639999,21.639999,21.639999,21.639999,1660000.0,21.639999
1951-03-17,21.6133323333,21.6133323333,21.6133323333,21.6133323333,1480000.0,21.6133323333
1951-03-18,21.5866656667,21.5866656667,21.5866656667,21.5866656667,1300000.0,21.5866656667
1951-03-19,21.559999,21.559999,21.559999,21.559999,1120000.0,21.559999
1951-03-20,21.52,21.52,21.52,21.52,1020000.0,21.52
1951-03-21,21.639999,21.639999,21.639999,21.639999,1310000.0,21.639999
1951-03-22,21.73,21.73,21.73,21.73,1290000.0,21.73
1951-03-23,21.68000025,21.68000025,21.68000025,21.68000025,1275000.0,21.68000025
1951-03-24,21.6300005,21.6300005,21.6300005,21.6300005,1260000.0,21.6300005
1951-03-25,21.58000075,21.58000075,21.58000075,21.58000075,1245000.0,21.58000075
1951-03-26,21.530001,21.530001,21.530001,21.530001,1230000.0,21.530001
1951-03-27,21.51,21.51,21.51,21.51,1250000.0,21.51
1951-03-28,21.26,21.26,21.26,21.26,1770000.0,21.26
1951-03-29,21.33,21.33,21.33,21.33,1300000.0,21.33
1951-03-30,21.48,21.48,21.48,21.48,1150000.0,21.48
1951-03-31,21.4266666667,21.4266666667,21.4266666667,21.4266666667,1193333.33333,21.4266666667
1951-04-01,21.3733333333,21.3733333333,21.3733333333,21.3733333333,1236666.66667,21.3733333333
1951-04-02,21.32,21.32,21.32,21.32,1280000.0,21.32
1951-04-03,21.26,21.26,21.26,21.26,1220000.0,21.26
1951-04-04,21.4,21.4,21.4,21.4,1300000.0,21.4
1951-04-05,21.690001,21.690001,21.690001,21.690001,1790000.0,21.690001
1951-04-06,21.719999,21.719999,21.719999,21.719999,1450000.0,21.719999
1951-04-07,21.706666,21.706666,21.706666,21.706666,1336666.66667,21.706666
1951-04-08,21.693333,21.693333,21.693333,21.693333,1223333.33333,21.693333
1951-04-09,21.68,21.68,21.68,21.68,1110000.0,21.68
1951-04-10,21.65,21.65,21.65,21.65,1280000.0,21.65
1951-04-11,21.639999,21.639999,21.639999,21.639999,1420000.0,21.639999
1951-04-12,21.83,21.83,21.83,21.83,1530000.0,21.83
1951-04-13,22.09,22.09,22.09,22.09,2120000.0,22.09
1951-04-14,22.0733336667,22.0733336667,22.0733336667,22.0733336667,1990000.0,22.0733336667
1951-04-15,22.0566673333,22.0566673333,22.0566673333,22.0566673333,1860000.0,22.0566673333
1951-04-16,22.040001,22.040001,22.040001,22.040001,1730000.0,22.040001
1951-04-17,22.09,22.09,22.09,22.09,1470000.0,22.09
1951-04-18,22.129999,22.129999,22.129999,22.129999,1780000.0,22.129999
1951-04-19,22.040001,22.040001,22.040001,22.040001,1520000.0,22.040001
1951-04-20,22.040001,22.040001,22.040001,22.040001,940000.0,22.040001
1951-04-21,22.0433336667,22.0433336667,22.0433336667,22.0433336667,1013333.33333,22.0433336667
1951-04-22,22.0466663333,22.0466663333,22.0466663333,22.0466663333,1086666.66667,22.0466663333
1951-04-23,22.049999,22.049999,22.049999,22.049999,1160000.0,22.049999
1951-04-24,21.959999,21.959999,21.959999,21.959999,1420000.0,21.959999
1951-04-25,21.969999,21.969999,21.969999,21.969999,1520000.0,21.969999
1951-04-26,22.16,22.16,22.16,22.16,1800000.0,22.16
1951-04-27,22.389999,22.389999,22.389999,22.389999,2120000.0,22.389999
1951-04-28,22.4033326667,22.4033326667,22.4033326667,22.4033326667,2010000.0,22.4033326667
1951-04-29,22.4166663333,22.4166663333,22.4166663333,22.4166663333,1900000.0,22.4166663333
1951-04-30,22.43,22.43,22.43,22.43,1790000.0,22.43
1951-05-01,22.530001,22.530001,22.530001,22.530001,1760000.0,22.530001
1951-05-02,22.620001,22.620001,22.620001,22.620001,1900000.0,22.620001
1951-05-03,22.809999,22.809999,22.809999,22.809999,2060000.0,22.809999
1951-05-04,22.77,22.77,22.77,22.77,2050000.0,22.77
1951-05-05,22.723333,22.723333,22.723333,22.723333,1893333.33333,22.723333
1951-05-06,22.676666,22.676666,22.676666,22.676666,1736666.66667,22.676666
1951-05-07,22.629999,22.629999,22.629999,22.629999,1580000.0,22.629999
1951-05-08,22.610001,22.610001,22.610001,22.610001,1600000.0,22.610001
1951-05-09,22.639999,22.639999,22.639999,22.639999,1960000.0,22.639999
1951-05-10,22.51,22.51,22.51,22.51,1660000.0,22.51
1951-05-11,22.33,22.33,22.33,22.33,1640000.0,22.33
1951-05-12,22.28,22.28,22.28,22.28,1510000.0,22.28
1951-05-13,22.23,22.23,22.23,22.23,1380000.0,22.23
1951-05-14,22.18,22.18,22.18,22.18,1250000.0,22.18
1951-05-15,21.76,21.76,21.76,21.76,2020000.0,21.76
1951-05-16,21.690001,21.690001,21.690001,21.690001,1660000.0,21.690001
1951-05-17,21.91,21.91,21.91,21.91,1370000.0,21.91
1951-05-18,21.51,21.51,21.51,21.51,1660000.0,21.51
1951-05-19,21.493333,21.493333,21.493333,21.493333,1633333.33333,21.493333
1951-05-20,21.476666,21.476666,21.476666,21.476666,1606666.66667,21.476666
1951-05-21,21.459999,21.459999,21.459999,21.459999,1580000.0,21.459999
1951-05-22,21.360001,21.360001,21.360001,21.360001,1440000.0,21.360001
1951-05-23,21.16,21.16,21.16,21.16,1540000.0,21.16
1951-05-24,21.049999,21.049999,21.049999,21.049999,2580000.0,21.049999
1951-05-25,21.030001,21.030001,21.030001,21.030001,1210000.0,21.030001
1951-05-26,21.0900003333,21.0900003333,21.0900003333,21.0900003333,1220000.0,21.0900003333
1951-05-27,21.1499996667,21.1499996667,21.1499996667,21.1499996667,1230000.0,21.1499996667
1951-05-28,21.209999,21.209999,21.209999,21.209999,1240000.0,21.209999
1951-05-29,21.35,21.35,21.35,21.35,1190000.0,21.35
1951-05-30,21.435,21.435,21.435,21.435,1205000.0,21.435
1951-05-31,21.52,21.52,21.52,21.52,1220000.0,21.52
1951-06-01,21.48,21.48,21.48,21.48,9810000.0,21.48
1951-06-02,21.4,21.4,21.4,21.4,6906666.66667,21.4
1951-06-03,21.32,21.32,21.32,21.32,4003333.33333,21.32
1951-06-04,21.24,21.24,21.24,21.24,1100000.0,21.24
1951-06-05,21.33,21.33,21.33,21.33,1180000.0,21.33
1951-06-06,21.48,21.48,21.48,21.48,1200000.0,21.48
1951-06-07,21.559999,21.559999,21.559999,21.559999,1340000.0,21.559999
1951-06-08,21.49,21.49,21.49,21.49,1000000.0,21.49
1951-06-09,21.5300003333,21.5300003333,21.5300003333,21.5300003333,1073333.33333,21.5300003333
1951-06-10,21.5700006667,21.5700006667,21.5700006667,21.5700006667,1146666.66667,21.5700006667
1951-06-11,21.610001,21.610001,21.610001,21.610001,1220000.0,21.610001
1951-06-12,21.52,21.52,21.52,21.52,1200000.0,21.52
1951-06-13,21.549999,21.549999,21.549999,21.549999,1060000.0,21.549999
1951-06-14,21.84,21.84,21.84,21.84,1300000.0,21.84
1951-06-15,22.040001,22.040001,22.040001,22.040001,1370000.0,22.040001
1951-06-16,22.0433336667,22.0433336667,22.0433336667,22.0433336667,1263333.33333,22.0433336667
1951-06-17,22.0466663333,22.0466663333,22.0466663333,22.0466663333,1156666.66667,22.0466663333
1951-06-18,22.049999,22.049999,22.049999,22.049999,1050000.0,22.049999
1951-06-19,22.02,22.02,22.02,22.02,1100000.0,22.02
1951-06-20,21.91,21.91,21.91,21.91,1120000.0,21.91
1951-06-21,21.780001,21.780001,21.780001,21.780001,1100000.0,21.780001
1951-06-22,21.549999,21.549999,21.549999,21.549999,1340000.0,21.549999
1951-06-23,21.463333,21.463333,21.463333,21.463333,1706666.66667,21.463333
1951-06-24,21.376667,21.376667,21.376667,21.376667,2073333.33333,21.376667
1951-06-25,21.290001,21.290001,21.290001,21.290001,2440000.0,21.290001
1951-06-26,21.299999,21.299999,21.299999,21.299999,1260000.0,21.299999
1951-06-27,21.370001,21.370001,21.370001,21.370001,1360000.0,21.370001
1951-06-28,21.1,21.1,21.1,21.1,1940000.0,21.1
1951-06-29,20.959999,20.959999,20.959999,20.959999,1730000.0,20.959999
1951-06-30,21.006666,21.006666,21.006666,21.006666,1603333.33333,21.006666
1951-07-01,21.053333,21.053333,21.053333,21.053333,1476666.66667,21.053333
1951-07-02,21.1,21.1,21.1,21.1,1350000.0,21.1
1951-07-03,21.23,21.23,21.23,21.23,1250000.0,21.23
1951-07-04,21.4349995,21.4349995,21.4349995,21.4349995,1330000.0,21.4349995
1951-07-05,21.639999,21.639999,21.639999,21.639999,1410000.0,21.639999
1951-07-06,21.639999,21.639999,21.639999,21.639999,1170000.0,21.639999
1951-07-07,21.6699993333,21.6699993333,21.6699993333,21.6699993333,1150000.0,21.6699993333
1951-07-08,21.6999996667,21.6999996667,21.6999996667,21.6999996667,1130000.0,21.6999996667
1951-07-09,21.73,21.73,21.73,21.73,1110000.0,21.73
1951-07-10,21.629999,21.629999,21.629999,21.629999,990000.0,21.629999
1951-07-11,21.68,21.68,21.68,21.68,970000.0,21.68
1951-07-12,21.799999,21.799999,21.799999,21.799999,1050000.0,21.799999
1951-07-13,21.98,21.98,21.98,21.98,1320000.0,21.98
1951-07-14,21.8966666667,21.8966666667,21.8966666667,21.8966666667,1280000.0,21.8966666667
1951-07-15,21.8133333333,21.8133333333,21.8133333333,21.8133333333,1240000.0,21.8133333333
1951-07-16,21.73,21.73,21.73,21.73,1200000.0,21.73
1951-07-17,21.92,21.92,21.92,21.92,1280000.0,21.92
1951-07-18,21.879999,21.879999,21.879999,21.879999,1370000.0,21.879999
1951-07-19,21.84,21.84,21.84,21.84,1120000.0,21.84
1951-07-20,21.879999,21.879999,21.879999,21.879999,1390000.0,21.879999
1951-07-21,21.9533326667,21.9533326667,21.9533326667,21.9533326667,1366666.66667,21.9533326667
1951-07-22,22.0266663333,22.0266663333,22.0266663333,22.0266663333,1343333.33333,22.0266663333
1951-07-23,22.1,22.1,22.1,22.1,1320000.0,22.1
1951-07-24,22.440001,22.440001,22.440001,22.440001,1740000.0,22.440001
1951-07-25,22.32,22.32,22.32,22.32,1870000.0,22.32
1951-07-26,22.469999,22.469999,22.469999,22.469999,1480000.0,22.469999
1951-07-27,22.530001,22.530001,22.530001,22.530001,1450000.0,22.530001
1951-07-28,22.5633336667,22.5633336667,22.5633336667,22.5633336667,1500000.0,22.5633336667
1951-07-29,22.5966663333,22.5966663333,22.5966663333,22.5966663333,1550000.0,22.5966663333
1951-07-30,22.629999,22.629999,22.629999,22.629999,1600000.0,22.629999
1951-07-31,22.4,22.4,22.4,22.4,1550000.0,22.4
1951-08-01,22.51,22.51,22.51,22.51,1680000.0,22.51
1951-08-02,22.82,22.82,22.82,22.82,2130000.0,22.82
1951-08-03,22.85,22.85,22.85,22.85,1570000.0,22.85
1951-08-04,22.9033333333,22.9033333333,22.9033333333,22.9033333333,1580000.0,22.9033333333
1951-08-05,22.9566666667,22.9566666667,22.9566666667,22.9566666667,1590000.0,22.9566666667
1951-08-06,23.01,23.01,23.01,23.01,1600000.0,23.01
1951-08-07,23.030001,23.030001,23.030001,23.030001,1810000.0,23.030001
1951-08-08,22.93,22.93,22.93,22.93,1410000.0,22.93
1951-08-09,22.84,22.84,22.84,22.84,1500000.0,22.84
1951-08-10,22.790001,22.790001,22.790001,22.790001,1260000.0,22.790001
1951-08-11,22.7933336667,22.7933336667,22.7933336667,22.7933336667,1280000.0,22.7933336667
1951-08-12,22.7966663333,22.7966663333,22.7966663333,22.7966663333,1300000.0,22.7966663333
1951-08-13,22.799999,22.799999,22.799999,22.799999,1320000.0,22.799999
1951-08-14,22.700001,22.700001,22.700001,22.700001,1180000.0,22.700001
1951-08-15,22.790001,22.790001,22.790001,22.790001,1340000.0,22.790001
1951-08-16,22.870001,22.870001,22.870001,22.870001,1750000.0,22.870001
1951-08-17,22.940001,22.940001,22.940001,22.940001,1620000.0,22.940001
1951-08-18,22.9366673333,22.9366673333,22.9366673333,22.9366673333,1456666.66667,22.9366673333
1951-08-19,22.9333336667,22.9333336667,22.9333336667,22.9333336667,1293333.33333,22.9333336667
1951-08-20,22.93,22.93,22.93,22.93,1130000.0,22.93
1951-08-21,22.83,22.83,22.83,22.83,1400000.0,22.83
1951-08-22,22.75,22.75,22.75,22.75,1130000.0,22.75
1951-08-23,22.9,22.9,22.9,22.9,1230000.0,22.9
1951-08-24,22.879999,22.879999,22.879999,22.879999,1210000.0,22.879999
1951-08-25,22.8699993333,22.8699993333,22.8699993333,22.8699993333,1166666.66667,22.8699993333
1951-08-26,22.8599996667,22.8599996667,22.8599996667,22.8599996667,1123333.33333,22.8599996667
1951-08-27,22.85,22.85,22.85,22.85,1080000.0,22.85
1951-08-28,22.9,22.9,22.9,22.9,1280000.0,22.9
1951-08-29,23.08,23.08,23.08,23.08,1520000.0,23.08
1951-08-30,23.24,23.24,23.24,23.24,1950000.0,23.24
1951-08-31,23.280001,23.280001,23.280001,23.280001,1530000.0,23.280001
1951-09-01,23.280001,23.280001,23.280001,23.280001,1527500.0,23.280001
1951-09-02,23.280001,23.280001,23.280001,23.280001,1525000.0,23.280001
1951-09-03,23.280001,23.280001,23.280001,23.280001,1522500.0,23.280001
1951-09-04,23.280001,23.280001,23.280001,23.280001,1520000.0,23.280001
1951-09-05,23.42,23.42,23.42,23.42,1850000.0,23.42
1951-09-06,23.469999,23.469999,23.469999,23.469999,2150000.0,23.469999
1951-09-07,23.530001,23.530001,23.530001,23.530001,1970000.0,23.530001
1951-09-08,23.560001,23.560001,23.560001,23.560001,2043333.33333,23.560001
1951-09-09,23.590001,23.590001,23.590001,23.590001,2116666.66667,23.590001
1951-09-10,23.620001,23.620001,23.620001,23.620001,2190000.0,23.620001
1951-09-11,23.5,23.5,23.5,23.5,2040000.0,23.5
1951-09-12,23.6,23.6,23.6,23.6,2180000.0,23.6
1951-09-13,23.709999,23.709999,23.709999,23.709999,2350000.0,23.709999
1951-09-14,23.690001,23.690001,23.690001,23.690001,2170000.0,23.690001
1951-09-15,23.6666676667,23.6666676667,23.6666676667,23.6666676667,2046666.66667,23.6666676667
1951-09-16,23.6433343333,23.6433343333,23.6433343333,23.6433343333,1923333.33333,23.6433343333
1951-09-17,23.620001,23.620001,23.620001,23.620001,1800000.0,23.620001
1951-09-18,23.59,23.59,23.59,23.59,2030000.0,23.59
1951-09-19,23.59,23.59,23.59,23.59,2070000.0,23.59
1951-09-20,23.57,23.57,23.57,23.57,2100000.0,23.57
1951-09-21,23.4,23.4,23.4,23.4,2180000.0,23.4
1951-09-22,23.3666663333,23.3666663333,23.3666663333,23.3666663333,1996666.66667,23.3666663333
1951-09-23,23.3333326667,23.3333326667,23.3333326667,23.3333326667,1813333.33333,23.3333326667
1951-09-24,23.299999,23.299999,23.299999,23.299999,1630000.0,23.299999
1951-09-25,23.379999,23.379999,23.379999,23.379999,1740000.0,23.379999
1951-09-26,23.4,23.4,23.4,23.4,1520000.0,23.4
1951-09-27,23.27,23.27,23.27,23.27,1540000.0,23.27
1951-09-28,23.26,23.26,23.26,23.26,1390000.0,23.26
1951-09-29,23.3299996667,23.3299996667,23.3299996667,23.3299996667,1370000.0,23.3299996667
1951-09-30,23.3999993333,23.3999993333,23.3999993333,23.3999993333,1350000.0,23.3999993333
1951-10-01,23.469999,23.469999,23.469999,23.469999,1330000.0,23.469999
1951-10-02,23.639999,23.639999,23.639999,23.639999,1870000.0,23.639999
1951-10-03,23.790001,23.790001,23.790001,23.790001,2780000.0,23.790001
1951-10-04,23.719999,23.719999,23.719999,23.719999,1810000.0,23.719999
1951-10-05,23.780001,23.780001,23.780001,23.780001,2080000.0,23.780001
1951-10-06,23.7700006667,23.7700006667,23.7700006667,23.7700006667,2006666.66667,23.7700006667
1951-10-07,23.7600003333,23.7600003333,23.7600003333,23.7600003333,1933333.33333,23.7600003333
1951-10-08,23.75,23.75,23.75,23.75,1860000.0,23.75
1951-10-09,23.65,23.65,23.65,23.65,1750000.0,23.65
1951-10-10,23.610001,23.610001,23.610001,23.610001,1320000.0,23.610001
1951-10-11,23.700001,23.700001,23.700001,23.700001,1760000.0,23.700001
1951-10-12,23.73750075,23.73750075,23.73750075,23.73750075,1750000.0,23.73750075
1951-10-13,23.7750005,23.7750005,23.7750005,23.7750005,1740000.0,23.7750005
1951-10-14,23.81250025,23.81250025,23.81250025,23.81250025,1730000.0,23.81250025
1951-10-15,23.85,23.85,23.85,23.85,1720000.0,23.85
1951-10-16,23.77,23.77,23.77,23.77,1730000.0,23.77
1951-10-17,23.690001,23.690001,23.690001,23.690001,1460000.0,23.690001
1951-10-18,23.67,23.67,23.67,23.67,1450000.0,23.67
1951-10-19,23.32,23.32,23.32,23.32,1990000.0,23.32
1951-10-20,23.13,23.13,23.13,23.13,2223333.33333,23.13
1951-10-21,22.94,22.94,22.94,22.94,2456666.66667,22.94
1951-10-22,22.75,22.75,22.75,22.75,2690000.0,22.75
1951-10-23,22.84,22.84,22.84,22.84,2110000.0,22.84
1951-10-24,23.030001,23.030001,23.030001,23.030001,1670000.0,23.030001
1951-10-25,22.959999,22.959999,22.959999,22.959999,1360000.0,22.959999
