"Difficulty","seasonal","trend","remainder"
3054627.52695,10392661933.8215,2599299828.70027,-12988907134.9948
3054627.52695,10388990610.011,2572045196.37425,-12957981178.8583
3054627.52695,10385738301.4116,2551096656.05782,-12933780329.9425
3054627.52695,10383234701.7796,2530148115.74139,-12910328189.9941
3054627.52695,10420691150.9981,2512625948.51318,-12930262471.9843
3054627.52695,10417020791.1007,2495103781.28497,-12909069944.8587
3072321.73202,10413767162.885,2478722635.04862,-12889417476.2016
3072321.73202,10411261947.7022,2462341488.81227,-12870531114.7825
3072321.73202,10451144956.3992,2444211312.39182,-12892283947.059
3072321.73202,10447475560.4149,2426081135.97136,-12870484374.6543
3072321.73202,10444220612.5828,2401964827.59954,-12843113118.4504
3072321.73202,10441713781.8494,2377848519.22772,-12816489979.3451
3072321.73202,10484853035.8162,2349944448.53485,-12831725162.619
3072321.73202,10481184603.745,2322040377.84198,-12800152659.855
3072321.73202,10477928336.2966,2286188863.12351,-12761044877.6881
3072321.73202,10475419890.0124,2250337348.40503,-12722684916.6854
3072321.73202,10518001613.3938,2212037343.17072,-12726966634.8325
3072321.73202,10514334145.2357,2173737337.9364,-12684999161.4401
3072321.73202,10511076558.1709,2132038903.8646,-12640043140.3035
3304356.39299,10508566432.1059,2090340469.7928,-12595602545.5057
3304356.39299,10549145009.521,2045499966.84275,-12591340619.9707
3304356.39299,10545478505.2759,2000659463.8927,-12542833612.7756
3304356.39299,10542219598.5949,1959152054.1526,-12498067296.3545
3304356.39299,10539707792.7489,1917644644.41251,-12454048080.7684
3304356.39299,10582673942.0227,1887402851.78829,-12466772437.4179
3304356.39299,10579008401.6907,1857161059.16407,-12432865104.4618
3304356.39299,10575748175.3933,1829149108.38481,-12401592927.3851
3304356.39299,10573234689.7665,1801137157.60555,-12371067490.979
3304356.39299,10612483711.548,1679344446.30863,-12288523801.4636
3304356.39299,10608819135.1291,1557551735.01172,-12163066513.7479
3304356.39299,10605557589.2154,1491636951.51699,-12093890184.3394
3304356.39299,10603042423.8077,1425722168.02226,-12025460235.4369
3368767.14053,10639250300.8691,1314424217.42613,-11950305751.1547
3368767.14053,10635586688.3633,1203126266.83,-11835344188.0528
3368767.14053,10632323822.8333,1159128147.32504,-11788083203.0178
3368767.14053,10629806977.6446,1115130027.82009,-11741568238.3242
3368767.14053,10672886025.4378,1061260464.87336,-11730777723.1706
3368767.14053,10669223376.8451,1007390901.92664,-11673245511.6312
3368767.14053,10665959527.4862,907151671.792897,-11569742432.1385
3368767.14053,10663440666.7291,806912441.659156,-11466984341.2478
3368767.14053,10711644291.8413,756078243.914293,-11464353768.6151
3368767.14053,10707982607.1618,705244046.16943,-11409857886.1907
3368767.14053,10704717773.9739,655244269.126249,-11356593275.9596
3368767.14053,10702196897.6486,605244492.083068,-11304072622.5911
3368767.14053,10751164882.8843,561237039.835277,-11309033155.579
3368767.14053,10747504162.1178,517229587.587485,-11261364982.5647
3438908.96016,10744238345.101,472475076.548367,-11213274512.6892
3438908.96016,10741715453.2073,427720565.509249,-11165997109.7564
3438908.96016,10831214350.1185,383797862.561216,-11211573303.7196
3438908.96016,10827554593.2651,339875159.613183,-11163990843.9181
3438908.96016,10824287792.4195,193245036.711198,-11014093920.1705
3438908.96016,10821762884.9574,46614913.8092129,-10864938889.8065
3438908.96016,10880904316.3218,-93436320.600934,-10784029086.7607
3438908.96016,10877245523.3815,-233487555.011081,-10640319059.4102
3438908.96016,10873977738.707,-267703921.881978,-10602834907.8648
3438908.96016,10871450815.6766,-301920288.752876,-10566091617.9635
3438908.96016,10881174755.5698,-388081586.437384,-10489654260.1723
3438908.96016,10877516926.5426,-474242884.121893,-10399835133.4605
3438908.96016,10874248158.0391,-518997758.850937,-10351811490.228
3438908.96016,10871719219.4404,-563752633.579981,-10304527676.9003
3438908.96016,10903479173.9165,-666795875.995226,-10233244388.9611
3370181.79928,10899822308.8023,-769839118.410471,-10126613008.5926
3370181.79928,10896552556.47,-814155935.270584,-10079026439.4001
3370181.79928,10894021602.3029,-858472752.130698,-10032178668.373
3370181.79928,10937417187.9118,-1199238114.10022,-9734808892.01231
3370181.79928,10933761286.7107,-1540003476.06974,-9390387628.84172
3370181.79928,10930490550.5495,-1756471277.68086,-9170649091.0694
3370181.79928,10927957580.8141,-1972939079.29197,-8951648319.72288
3370181.79928,10984046839.3445,-2378696500.78803,-8601980156.7572
3370181.79928,10980391902.0565,-2784453922.28409,-8192567797.97315
3370181.79928,10977120182.0664,-2798047541.67626,-8175702458.59088
3370181.79928,10974585196.7627,-2811641161.06842,-8159573853.89498
3370181.79928,11012572414.9181,-2812713042.85407,-8196489190.26472
3370181.79928,11008918441.5432,-2813784924.63973,-8191763335.10417
3370181.79928,11005645737.7242,-2814328090.0195,-8187947465.9054
3370181.79928,11003108736.8521,-2814871255.39926,-8184867299.65355
3370181.79928,11041092301.5397,-2814023999.41371,-8223698120.32674
2979636.61694,11037439292.0779,-2813176743.42815,-8221282912.03282
2979636.61694,11034165604.43,-2811852776.28605,-8219333191.52703
2979636.61694,11031626587.9896,-2810528809.14394,-8218118142.22871
2979636.61694,11139035544.7049,-2809284715.30155,-8326771192.78644
2979636.61694,11135383499.1562,-2808040621.45916,-8324363241.08011
2979636.61694,11132108827.6794,-2803047686.02869,-8326081505.03379
2979636.61694,11129567795.6707,-2798054750.59822,-8328533408.45549
2979636.61694,2262094799.43473,-2682691787.98164,423576625.16385
2979636.61694,2284886021.75854,-2567328825.36505,285422440.223456
2979636.61694,2281199693.39027,-2512237181.77271,234017124.999382
2979636.61694,2278026795.07964,-2457145538.18037,182098379.717662
2979636.61694,2275611473.19091,-2369502222.93039,96870386.3564229
3249549.58449,2297355325.82425,-2281858907.68041,-12246868.5593514
3249549.58449,2293668941.02096,-2348546313.13711,58126921.7006402
3249549.58449,2290494393.24078,-2415233718.59381,127988874.937518
3249549.58449,2288078564.05837,-2667610571.64358,382781557.169696
3249549.58449,2293851379.59566,-2919987424.69335,629385594.682186
3249549.58449,2290164938.35734,-3094249845.60775,807334456.834901
3249549.58449,2286988741.1076,-3268512266.52215,984773074.999035
3249549.58449,2284572404.63153,-3514834153.16091,1233511298.11387
3249549.58449,2290816875.75727,-3761156039.79966,1473588713.62689
3249549.58449,2287130378.08393,-3768646885.5801,1484766057.08066
3249549.58449,2283952531.36464,-3776137731.36054,1495434749.58039
3249549.58449,2281535687.59489,-3776668996.00764,1498382857.99723
3249549.58449,2290802209.62643,-3777200260.65474,1489647600.6128
3249549.58449,2287115655.51806,-3777551599.72856,1493685493.79499
3249549.58449,2283936159.32922,-3777902938.80239,1497216329.05766
3249549.58449,2281518808.26581,-3778219850.51638,1499950591.83506
3249549.58449,2291482632.25262,-3778536762.23037,1490303679.56224
2968775.33208,2287796021.70924,-3778633357.23543,1493806110.85828
2968775.33208,2284615424.04927,-3778729952.24049,1497083303.5233
2968775.33208,2282197017.69375,-3778608820.13113,1499380577.76946
2968775.33208,2287641151.70784,-3778487688.02177,1493815311.64601
2968775.33208,2283954484.72943,-3778494381.1714,1497508671.77405
2968775.33208,2280772785.59835,-3778501074.32103,1500697064.05476
2968775.33208,2278353323.95073,-3778752928.83313,1503368380.21448
2968775.33208,976910077.191056,-3779004783.34522,2805063481.48625
2968775.33208,1170044315.89378,-4835521595.17214,3668446054.61043
2968775.33208,1363682477.40774,-5892038406.99905,4531324704.92339
2968775.33208,1558082922.58418,-6793918933.70278,5238804786.45068
3275464.58657,1441958230.31582,-7695799460.40651,6257116694.67727
3275464.58657,1635092412.58352,-7697571982.71709,6065755034.72014
3275464.58657,1828729472.62636,-7699344505.02766,5873890496.98787
3275464.58657,2023128862.51069,-7701032468.74307,5681179070.81894
3275464.58657,4606939505.50012,-7702720432.45847,3099056391.54493
3275464.58657,4260381289.80332,-7703698475.0991,3446592649.88235
3275464.58657,3914324906.84557,-7704676517.73973,3793627075.48073
3275464.58657,3569030899.90832,-7711356013.44109,4145600578.11934
3275464.58657,3938849218.46737,-7718035509.14245,3782461755.26165
3275464.58657,3592290946.33555,-7941645651.34776,4352630169.59877
3275464.58657,3246233461.90668,-8165255793.55307,4922297796.23296
3275464.58657,2900938399.67733,-8326635155.93774,5428972220.84699
3275464.58657,3410989284.50673,-8488014518.32242,5080300698.40227
3651011.63069,3407302335.3532,-8681694119.24169,5278042795.51918
3651011.63069,3404115128.86652,-8875373720.16096,5474909602.92513
3651011.63069,3401690390.75837,-9044508237.28968,5646468858.162
3651011.63069,3781622664.67862,-9213642754.41841,5435671101.37048
3651011.63069,3777935659.09007,-9419867063.14337,5645582415.684
3651011.63069,3774747351.13227,-9626091371.86834,5854995032.36676
3651011.63069,3772321557.73202,-9912265721.51137,6143595175.41004
3651011.63069,3784192606.44035,-10198440071.1544,6417898476.34474
3651011.63069,3780505544.41678,-10237845854.7924,6460991322.00631
3651011.63069,3777316134.98786,-10277251638.4304,6503586515.07323
3651011.63069,3774889286.2955,-10277451781.597,6506213506.93219
4367876.00084,3781181714.81533,-10277651924.7636,6500838085.94912
4367876.00084,3777494596.35673,-10278196597.2734,6505069876.91752
4367876.00084,3774304085.45669,-10278741269.7832,6508805060.32736
4367876.00084,3771876181.47223,-10280180783.4005,6512672477.9291
4367876.00084,3781505062.45365,-10281620297.0178,6504483110.56496
4367876.00084,3777817887.56003,-10284942557.8648,6511492546.30565
4367876.00084,3774626275.18887,-10288264818.7119,6518006419.52388
4367876.00084,3772197315.91231,-10294862311.4938,6527032871.58229
4367876.00084,3783415588.43967,-10301459804.2756,6522412091.83677
4367876.00084,3779728357.11102,-10313881423.6618,6538520942.55158
4367876.00084,3776535643.26875,-10326303043.0479,6554135275.78003
4367876.00084,3774105628.70008,-10343996864.2286,6574259111.52933
4367876.00084,3784607265.54227,-10361690685.4092,6581451295.86778
4847647.15207,3780919977.7786,-10384895821.1913,6608823490.56472
4847647.15207,3777726162.4652,-10408100956.9733,6635222441.66017
4847647.15207,3775295092.60443,-10437697611.5323,6667250166.07997
4847647.15207,3785378370.74749,-10467294266.0914,6686763542.49594
4847647.15207,3781691026.54879,-10496743636.0717,6719900256.67496
4847647.15207,3778496109.76428,-10526193006.052,6752544543.43981
4847647.15207,3776063984.6114,-10556665100.3988,6785448762.93949
4847647.15207,3787144695.74085,-10587137194.7456,6804840146.15683
4847647.15207,3783457295.10714,-10616013355.7821,6837403707.82699
4847647.15207,3780261276.8515,-10644889516.8185,6869475887.11907
6695826.2826,3777828096.40652,-10686436224.2556,6915303954.13164
6695826.2826,3787797318.16673,-10727982931.6926,6946881439.80848
6695826.2826,3784109861.098,-10764916173.4659,6987502138.6505
6695826.2826,3780912741.37124,-10801849415.2392,7027632500.15053
6695826.2826,3778478505.63415,-10835852331.8261,7064069652.47458
6695826.2826,3784693270.6588,-10869855248.4131,7091857804.03691
6695826.2826,3781005757.15504,-10895621878.9173,7121311948.04484
6695826.2826,3777807535.95716,-10921388509.4214,7150276799.74688
6695826.2826,3775372244.92797,-10935380971.3745,7166704552.72917
6695826.2826,3783161393.69969,-10949373433.3276,7172907865.91056
6695826.2826,3779473823.7609,-10968675805.4629,7195897807.98464
6695826.2826,3776274501.0919,-10987978177.5982,7218399502.78893
7672999.92016,3773838154.77061,-11154394309.6656,7388229154.81518
7672999.92016,3785268084.80455,-11320810441.733,7543215356.84863
7672999.92016,3781580458.43074,-11531829893.4147,7757922434.90409
7672999.92016,3778380034.29063,-11742849345.0963,7972142310.72585
7672999.92016,3775942632.67722,-11800750843.7281,8032481210.97099
7672999.92016,3785891174.86165,-11858652342.3598,8080434167.4183
7672999.92016,3782203492.05282,-12011346062.4446,8236815570.31197
7672999.92016,3779001966.44159,-12164039782.5295,8392710816.00805
7672999.92016,3776563509.53608,-12252415914.8305,8483525405.21457
7672999.92016,4047954478.68677,-12340792047.1315,8300510568.36489
7672999.92016,4044266739.44292,-12547766750.1722,8511173010.64947
7672999.92016,4041064112.36057,-12754741453.213,8721350340.77255
8974296.01489,4038624600.16296,-12813369638.8392,8783719334.69118
8974296.01489,4308923672.9067,-12871997824.4655,8572048447.57372
8974296.01489,4305235877.22782,-12874930396.1164,8578668814.90344
8974296.01489,4302032148.67435,-12877862967.7672,8584805115.10775
8974296.01489,4299591581.18463,-12878315444.7724,8587698159.60269
8974296.01489,4310672958.06821,-12878767921.7777,8577069259.72433
8974296.01489,4306985105.95431,-12878890772.1649,8580879962.2255
8974296.01489,4303780275.92972,-12879013622.5522,8584207642.63735
8974296.01489,4301338653.14789,-12879144885.6937,8586780528.56069
8974296.01489,4316368697.1105,-12879276148.8352,8571881747.73961
8974296.01489,4312680788.56157,-12764135776.643,8460429284.09631
8974296.01489,4309474857.06586,-12648995404.4508,8348494843.3998
8974296.01489,4307032178.99193,-8556105724.95392,4258047841.97688
10076292.8834,4308094082.87275,-4463216045.45707,165198255.467724
10076292.8834,4304406409.29979,-2338499890.91484,-1955830225.50154
10076292.8834,4301199084.92197,-213783736.372609,-4077339055.66596
10076292.8834,4298755351.55594,3864945711.30449,-8153624769.97703
10076292.8834,4311305459.55251,7943675158.98158,-12244904325.6507
10076292.8834,4307618020.95551,8056919753.52659,-12354461481.5987
10076292.8834,4304409303.69559,8170164348.0716,-12464497358.8838
10076292.8834,4301964515.03745,8167625333.55221,-12459513555.7063
10076292.8834,4343927401.50173,8165086319.03281,-12498937427.6511
10076292.8834,4340240197.8807,8160746269.84298,-12490910174.8403
10076292.8834,4337030087.73867,8156406220.65316,-12483360015.5084
10076292.8834,4334584243.78843,8149897517.46202,-12474405468.3671
10076292.8834,1457904368.89269,8143388814.27089,-9591216890.28017
11187257.4614,2106682862.76265,8134649069.69632,-10230144674.9976
11187257.4614,2755936822.25356,8125909325.12175,-10870658889.9139
11187257.4614,3405955385.52626,8114819249.37772,-11509587377.4426
11187257.4614,5730775191.74946,8103729173.63369,-13823317107.9217
11187257.4614,6379553920.59539,8090260693.83161,-14458627356.9656
11187257.4614,7028806487.20419,8076792214.02952,-15094411443.7723
11187257.4614,7678823995.18478,8061297173.91098,-15728933911.6344
11187257.4614,7689046166.27399,8045802133.79243,-15723661042.605
11187257.4614,7685359792.78554,8029106506.14391,-15703279041.468
11187257.4614,7682145503.99719,8012410878.49539,-15683369125.0312
11187257.4614,7679696494.17064,7995337546.37648,-15663846783.0857
11187257.4614,7695932257.28819,7978264214.25756,-15663009214.0843
12153411.7098,7692246243.98039,7961730372.19745,-15641823204.468
12153411.7098,7689030562.30993,7945196530.13734,-15622073680.7375
12153411.7098,7686580497.19128,7929982250.80606,-15604409336.2875
12153411.7098,7700595695.16357,7914767971.47478,-15603210254.9286
12153411.7098,7696910042.03642,7900646682.21978,-15585403312.5464
12153411.7098,7693692967.48386,7886525392.96478,-15568064948.7388
12153411.7098,7691241847.0731,7872146399.02692,-15551234834.3902
12153411.7098,7704328757.2954,7857767405.08906,-15549942750.6747
12153411.7098,7700643464.34891,7842173172.46938,-15530663225.1085
12153411.7098,7697424996.91424,7826578939.8497,-15511850525.0541
12153411.7098,7694972750.85342,7809064389.87013,-15491883729.0138
15605632.6813,7712079287.77464,7791549839.89057,-15488023494.9839
15605632.6813,7708394355.0088,7771207548.48706,-15463996270.8146
15605632.6813,7705174494.69203,7750865257.08355,-15440434119.0943
15605632.6813,7702721122.98114,7727768592.14121,-15414884082.4411
15605632.6813,7716206580.19658,7704671927.19888,-15405272874.7142
15605632.6813,7712522007.61139,7678978080.9775,-15375894455.9076
15605632.6813,7709300754.41252,7653284234.75613,-15346979356.4873
15605632.6813,7706846257.05158,7625090624.36736,-15316331248.7376
15605632.6813,7719766652.1525,7596897013.97859,-15301058033.4498
15605632.6813,7716082439.74797,7566584550.90247,-15267061357.9691
15605632.6813,7712859793.66698,7536272087.82636,-15233526248.812
15605632.6813,7710404170.65598,7504020773.62183,-15198819311.5965
19339258.2724,7723681175.85812,7471769459.41731,-15176111377.003
19339258.2724,7719997323.63424,7438004522.10638,-15138662587.4682
19339258.2724,7716773284.67115,7404239584.79544,-15101673611.1942
19339258.2724,7714316536.01009,7369425122.89167,-15064402400.6294
19339258.2724,7724677282.72008,7334610660.9879,-15039948685.4356
19339258.2724,7720993790.67686,7299682086.44494,-15001336618.8494
19339258.2724,7717768848.73233,7264753511.90198,-14963183102.3619
19339258.2724,7715310484.52055,7230623807.99455,-14926595034.2427
19339258.2724,7724135278.15045,7196494104.08712,-14901290123.9652
19339258.2724,7720452146.28789,7163613069.02005,-14864725957.0355
19339258.2724,7717226301.36191,7130732033.95298,-14828619077.0425
19339258.2724,7714766321.59941,7099105231.04034,-14794532294.3673
21335329.114,7816361077.06677,7067478428.1277,-14862504176.0805
21335329.114,7812678305.38485,7036687460.44226,-14828030436.7131
21335329.114,7809451557.47743,7005896492.75681,-14794012721.1202
21335329.114,7806989962.16421,6975838987.13282,-14761493620.183
21335329.114,4975014919.38883,6945781481.50883,-11899461071.7837
21335329.114,5443819661.82186,6916925332.44633,-12339409665.1542
21335329.114,5913079164.86728,6888069183.38382,-12779813019.1371
21335329.114,6383103107.93762,6860481816.03036,-13222249594.854
21335329.114,7333677647.25939,6832894448.67689,-14145236766.8223
21335329.114,7802482749.87307,6805991647.68239,-14587139068.4415
21335329.114,8271741349.93705,6779088846.68789,-15029494867.5109
21335329.114,8741763677.45667,6752269670.34352,-15472698018.6862
26162875.6826,8978764061.03292,6725450493.99914,-15678051679.3495
26162875.6826,8975082369.89297,6698133215.52717,-15647052709.7375
26162875.6826,8971852913.04121,6670815937.05519,-15616505974.4138
26162875.6826,8969386471.07582,6642750648.36412,-15585974243.7573
26162875.6826,11674099486.0093,6614685359.67305,-18262621969.9998
26162875.6826,11301483849.831,6586652281.33793,-17861973255.4864
26162875.6826,10929319184.7788,6558619203.00282,-17461775512.099
26162875.6826,10557916822.0436,6532215871.68905,-17063969818.0501
26162875.6826,10911701811.8361,6505812540.37529,-17391351476.5288
26162875.6826,10452431805.0191,6480060065.48663,-16906328994.8231
26162875.6826,9993611506.16617,6454307590.59797,-16421756221.0815
31256960.7278,9535552797.06102,6430142030.37159,-15934437866.7048
31256960.7278,10059582318.1376,6405976470.1452,-16434301827.555
31256960.7278,9969246976.72032,6381221651.20342,-16319211667.1959
31256960.7278,9879360080.10496,6356466832.26163,-16204569951.6388
31256960.7278,9790234060.66813,6330785549.47865,-16089762649.419
31256960.7278,10281362935.6792,6305104266.69568,-16555210241.647
31256960.7278,10277682685.2618,6278772242.88972,-16525197967.4238
31256960.7278,10274449616.4843,6252440219.08377,-16495632874.8403
31256960.7278,10271976712.316,6226620422.78895,-16467340174.3772
31256960.7278,10286798948.7511,6200800626.49414,-16456342614.5175
31256960.7278,10283119058.5145,6176599736.45048,-16428461834.2371
31256960.7278,10279885086.7555,6152398846.40681,-16401026972.4345
37392766.1365,10277410567.0365,6127887620.9237,-16367905421.8237
37392766.1365,10283305734.241,6103376395.44059,-16349289363.5451
37392766.1365,10279626204.185,6077697188.33234,-16319930626.3808
37392766.1365,10276391329.4445,6052017981.22409,-16291016544.5321
37392766.1365,10273915194.1748,6022639379.96659,-16259161808.0049
37392766.1365,10282103872.8578,5993260778.70908,-16237971885.4304
37392766.1365,10278424702.9824,5961336263.18348,-16202368200.0294
37392766.1365,10275188925.2606,5929411747.65787,-16167207906.7819
37392766.1365,10272711174.4401,5893780249.52524,-16129098657.8289
37392766.1365,10283601287.1007,5858148751.39261,-16104357272.3569
50810339.0483,10279922477.406,5817447943.25947,-16046560081.6172
50810339.0483,10276685796.7027,5776747135.12634,-16002622592.7808
50810339.0483,10274206430.3316,5732868241.09665,-15956264332.3799
50810339.0483,10285950023.224,5688989347.06697,-15924129031.2427
50810339.0483,10282271573.7099,5639549012.31902,-15871010246.9807
50810339.0483,10279033990.0252,5590108677.57107,-15818332328.548
50810339.0483,10276553008.1033,5539404025.0297,-15765146694.0847
50810339.0483,10286696273.3854,5488699372.48833,-15724585306.8254
50810339.0483,10283018184.052,5435563951.95993,-15667771796.9636
50810339.0483,10279779697.3858,5382428531.43154,-15611397889.7691
50810339.0483,10277297099.9132,5326868712.47659,-15553355473.3415
65750060.1491,10287069895.3278,5271308893.52164,-15492628728.7004
65750060.1491,10283392166.1751,5213642283.34767,-15431284389.3736
65750060.1491,10280152776.5274,5155975673.17369,-15370378389.552
65750060.1491,10277668563.5041,5096237614.70755,-15308156118.0626
65750060.1491,10286190654.1663,5036499556.24141,-15256940150.2586
65750060.1491,10282513285.1942,4977276675.26747,-15194039900.3126
65750060.1491,10279272992.5651,4918053794.29352,-15131576726.7095
65750060.1491,10276787163.9911,4859352213.04192,-15070389316.8839
65750060.1491,10285495065.0595,4800650631.79032,-15020395636.7007
65750060.1491,10281818056.268,4740928139.29634,-14956996135.4153
65750060.1491,10278576860.6575,4681205646.80237,-14894032447.3108
86933017.7712,10276089416.5328,4620615148.32513,-14809771547.0867
86933017.7712,10286964244.9506,4560024649.8479,-14760055877.0273
86933017.7712,10283287596.3398,4499732507.28608,-14696087085.8547
86933017.7712,10280045497.7479,4439440364.72426,-14632552844.7009
86933017.7712,10277556438.0724,4379814649.29849,-14570438069.5997
86933017.7712,10289314066.4479,4320188933.87272,-14522569982.5494
86933017.7712,10285637778.0177,4261054423.76658,-14459759184.0131
86933017.7712,10282394776.4443,4201919913.66043,-14397381672.3336
86933017.7712,10279904101.2181,4142357917.0583,-14335329000.5052
86933017.7712,10292865632.8334,4082795920.45617,-14288728535.5184
86933017.7712,10289189704.5839,4025066975.72948,-14227323662.5422
112628548.666,10285945800.0291,3967338031.00279,-14140655282.3659
112628548.666,10283453509.2521,3910372643.69319,-14081197604.2793
112628548.666,10297423387.945,3853407256.38359,-14038202095.6626
112628548.666,10293747819.8762,3798364638.83118,-13979483910.0413
112628548.666,10290503012.3399,3743322021.27876,-13921196484.9526
112628548.666,10288009106.0122,3683754648.33808,-13859135205.6843
112628548.666,10306375658.3356,3624187275.39741,-13817934385.067
112628548.666,10302700450.4475,3570327319.83065,-13760399221.6121
112628548.666,10299454739.9297,3516467364.26389,-13703293555.5276
112628548.666,10296959218.0514,3464673688.46701,-13649004357.8524
148819199.805,10318488462.3753,3412880012.67013,-13582549275.2404
148819199.805,10314814031.3027,3360798636.65127,-13526793468.149
148819199.805,10311567001.1686,3308717260.63242,-13471465061.996
148819199.805,10309069863.7395,3264403653.4804,-13424654317.4149
148819199.805,10331148019.5946,3220090046.32839,-13402418866.118
148819199.805,10327474365.3375,3175544739.40112,-13354199904.9336
148819199.805,10324226015.5871,3130999432.47385,-13306406248.2559
148819199.805,10321727262.6073,3083492191.86864,-13256400254.6709
148819199.805,10347679188.1511,3035984951.26342,-13234844939.6096
148819199.805,10344006310.7096,2998042414.89154,-13193229525.7961
148819199.805,10340756641.3429,2960099878.51966,-13152037320.0575
189281249.281,10338256272.8123,2925958313.83621,-13074933337.3675
189281249.281,10368180499.0457,2891816749.15276,-13070715998.9175
189281249.281,10364508398.4197,2865689210.87843,-13040916360.0172
189281249.281,10361257409.4367,2839561672.6041,-13011537832.7598
189281249.281,10358755425.3554,2818233187.87481,-12987707363.9492
189281249.281,10392661933.8215,2796904703.14551,-13000285387.686
189281249.281,10388990610.011,2775870142.47285,-12975579503.2029
189281249.281,10385738301.4116,2754835581.80019,-12951292633.9308
189281249.281,10383234701.7796,2744008606.12149,-12937962058.6201
189281249.281,10420691150.9981,2733181630.44278,-12964591532.1598
267731249.482,10417020791.1007,2724996515.80517,-12874286057.4239
267731249.482,10413767162.885,2716811401.16756,-12862847314.5705
267731249.482,10411261947.7022,2708473727.85416,-12852004426.0744
267731249.482,10451144956.3992,2700136054.54076,-12883549761.458
267731249.482,10447475560.4149,2694988836.73929,-12874733147.6722
267731249.482,10444220612.5828,2689841618.93782,-12866330982.0387
267731249.482,10441713781.8494,2683016874.96316,-12856999407.3306
267731249.482,10484853035.8162,2676192130.9885,-12893313917.3227
267731249.482,10481184603.745,2662019948.29573,-12875473302.5587
267731249.482,10477928336.2966,2647847765.60296,-12858044852.4175
390928787.638,10475419890.0124,2597502083.64996,-12681993186.0244
390928787.638,10518001613.3938,2547156401.69697,-12674229227.4527
390928787.638,10514334145.2357,2471974163.26937,-12595379520.867
390928787.638,10511076558.1709,2396791924.84176,-12516939695.3747
390928787.638,10508566432.1059,2367188883.30889,-12484826527.7768
390928787.638,10549145009.521,2337585841.77602,-12495802063.659
390928787.638,10545478505.2759,2322784115.55408,-12477333833.192
390928787.638,10542219598.5949,2307982389.33213,-12459273200.289
390928787.638,10539707792.7489,2293127786.35012,-12441906791.461
390928787.638,10582673942.0227,2278273183.36811,-12470018337.7528
390928787.638,10579008401.6907,2222357963.11824,-12410437577.171
510929738.016,10575748175.3933,2166442742.86837,-12231261180.2457
510929738.016,10573234689.7665,2117872771.83337,-12180177723.5838
510929738.016,10612483711.548,2069302800.79837,-12170856774.3304
510929738.016,10608819135.1291,1977982275.27084,-12075871672.384
510929738.016,10605557589.2154,1886661749.74331,-11981289600.9427
510929738.016,10603042423.8077,1857296961.99765,-11949409647.7893
510929738.016,10639250300.8691,1827932174.252,-11956252737.1051
510929738.016,10635586688.3633,1794682707.37359,-11919339657.7209
510929738.016,10632323822.8333,1761433240.49519,-11882827325.3125
510929738.016,10629806977.6446,1699368613.89936,-11818245853.528
510929738.016,10672886025.4378,1637303987.30353,-11799260274.7253
609482679.888,10669223376.8451,1593983682.87297,-11653724379.8301
609482679.888,10665959527.4862,1550663378.44242,-11607140226.0406
609482679.888,10663440666.7291,1481744531.59097,-11535702518.4321
609482679.888,10711644291.8413,1412825684.73951,-11514987296.6929
609482679.888,10707982607.1618,1330763601.18939,-11429263528.4631
609482679.888,10704717773.9739,1248701517.63927,-11343936611.7252
609482679.888,10702196897.6486,1144780304.68964,-11237494522.4502
609482679.888,10751164882.8843,1040859091.74002,-11182541294.7363
609482679.888,10747504162.1178,987414982.855968,-11125436465.0857
609482679.888,10744238345.101,933970873.971922,-11068726539.185
609482679.888,10741715453.2073,887401102.020831,-11019633875.3402
609482679.888,10831214350.1185,840831330.06974,-11062563000.3002
707408283.051,10827554593.2651,795994308.546611,-10916140618.7607
707408283.051,10824287792.4195,751157287.023483,-10868036796.3919
707408283.051,10821762884.9574,704352054.285828,-10818706656.1922
707408283.051,10880904316.3218,657546821.548173,-10831042854.819
707408283.051,10877245523.3815,624653654.225258,-10794490894.5557
707408283.051,10873977738.707,591760486.902343,-10758329942.5583
707408283.051,10871450815.6766,581797020.35163,-10745839552.9772
707408283.051,10881174755.5698,571833553.800918,-10745600026.3197
707408283.051,10877516926.5426,442479012.15802,-10612587655.6496
707408283.051,10874248158.0391,313124470.515122,-10479964345.5033
707408283.051,10871719219.4404,197892889.297363,-10362203825.6868
908350862.437,10903479173.9165,82661308.079604,-10077789619.5591
908350862.437,10899822308.8023,82584378.025791,-10074055824.3911
908350862.437,10896552556.47,82507447.971978,-10070709142.005
908350862.437,10894021602.3029,82541197.4673531,-10068211937.3333
908350862.437,10937417187.9118,82574946.9627283,-10111641272.4375
908350862.437,10933761286.7107,-189597284.15571,-9835813140.11803
908350862.437,10930490550.5495,-461769515.274147,-9560370172.83838
908350862.437,10927957580.8141,-652955127.09881,-9366651591.27832
908350862.437,10984046839.3445,-844140738.923473,-9231555237.98403
908350862.437,10980391902.0565,-1230414553.28649,-8841626486.33303
908350862.437,10977120182.0664,-1616688367.6495,-8452080951.97992
1180923195.26,10974585196.7627,-1629279785.42408,-8164382216.07859
1180923195.26,11012572414.9181,-1641871203.19866,-8189778016.45941
1180923195.26,11008918441.5432,-1641673150.66594,-8186322095.61724
1180923195.26,11005645737.7242,-1641475098.13321,-8183247444.33097
1180923195.26,11003108736.8521,-1640695206.19771,-8181490335.39438
1180923195.26,11041092301.5397,-1639915314.26222,-8220253792.01751
